x_eval,rat_pdf_ref,rat_sub_lo,rat_sub_hi,human_pdf_ref,human_sub_lo,human_sub_hi
0.914572864321608,0.0058320862086115935,0.0,0.039999999999999994,0.22306035870022203,0.1041708542713568,0.34834170854271357
0.9246231155778895,0.005359800445704492,0.0,0.039999999999999994,0.21713784829912422,0.10015075376884422,0.34030150753768845
0.9346733668341709,0.005089957652292871,0.0,0.03613065326633166,0.20982634611020107,0.09226130653266332,0.3361306532663316
0.9447236180904522,0.004828002247303155,0.0,0.03211055276381912,0.20246072735811596,0.08422110552763824,0.33211055276381907
0.9547738693467337,0.004566046842313436,0.0,0.028090452261306548,0.19509510860603074,0.07618090452261309,0.3280904522613065
0.964824120603015,0.00430409143732372,0.0,0.024070351758794014,0.18772948985394564,0.06814070351758802,0.32407035175879395
0.9748743718592965,0.004042136032334001,0.0,0.02005025125628144,0.18036387110186045,0.060100502512562874,0.3200502512562814
0.9849246231155779,0.0038138267876887057,0.0,0.019999999999999997,0.17604699621185807,0.05999999999999999,0.3080904522613065
0.9949748743718593,0.0035859434438072673,0.0,0.019999999999999997,0.17176871301631252,0.05999999999999999,0.2960301507537688
1.0050251256281406,0.0033580600999258284,0.0,0.019999999999999997,0.16749042982076698,0.05999999999999999,0.2839698492462312
1.015075376884422,0.0031301767560443874,0.0,0.019999999999999997,0.1632121466252214,0.05999999999999999,0.2719095477386934
1.0251256281407035,0.0029026535186019013,0.0,0.019999999999999997,0.15893366636107104,0.05994974874371855,0.2599497487437185
1.035175879396985,0.002703578689836841,0.0,0.019999999999999997,0.15463961767714252,0.05592964824120599,0.25592964824120595
1.0452261306532664,0.0025045038610717815,0.0,0.019999999999999997,0.150345568993214,0.05190954773869343,0.2519095477386934
1.0552763819095476,0.0023054290323067258,0.0,0.019999999999999997,0.1460515203092856,0.047889447236180965,0.24788944723618092
1.065326633165829,0.0021063542035416657,0.0,0.019999999999999997,0.14175747162535707,0.04386934673366841,0.24386934673366836
